customer_id,song_id,score
I5443,6413,5
G19861,44,1
J50524,5765,3
L2786,66,2
I45573,3237,5
N27238,4993,3
F14070,8875,4
M13007,779,5
G601,983,5
H5552,6659,5
M45097,770,3
J29454,590,4
K27735,1135,3
L10196,383,4
L10916,9127,4
H3312,1120,4
J16254,769,5
F16560,4,4
N42148,121,5
O48869,5137,5
M31597,3,4
K9695,2162,2
G3111,5090,5
F16540,358,5
G19741,2491,4
M51327,5812,4
G41931,267,4
M4297,5270,4
K45105,141,5
F29240,658,5
M20007,1298,5
F3250,2568,4
N29738,1211,5
O459,1312,4
K3955,353,3
M14337,63,5
F16740,735,3
G52061,252,3
G4041,9386,4
F50970,921,3
F51410,1708,4
L32416,2193,4
H29772,7415,3
I3913,4830,3
N30868,538,4
F16050,73,1
F2160,143,5
H6462,6137,4
G28721,4479,5
O25579,831,3
F6630,1132,3
J394,8676,4
L23926,1897,5
O33159,6174,5
H38292,451,3
M22507,1394,3
F26820,1912,5
L46616,12,5
N23428,113,5
K35645,3989,4
J13244,1712,4
H49512,202,1
M26137,461,3
G22721,5948,5
O19259,391,5
G18181,44,5
G35321,290,3
G52961,289,4
J27364,9852,5
N28848,259,4
O21089,8343,3
O39409,52,5
I41113,866,1
H10062,379,4
H51362,239,5
M17307,590,4
H1042,5,5
O4489,387,3
K52215,159,5
G41531,2617,4
J28094,754,3
G37801,4444,2
J46504,8028,5
N27098,2885,5
M31287,3458,4
L32606,548,1
N958,1493,4
K35615,2702,5
H5002,951,3
H51702,418,5
L24056,1437,5
F18760,75,4
G34361,175,4
J51084,245,5
L34076,255,1
O15819,17,5
F21840,5549,3
G23511,7814,3
N28698,3575,5
K31035,4048,3
O23199,69,4
O8949,8449,4
I1443,278,5
H6292,213,4
G45001,212,5
M30357,271,5
F9760,171,3
L26736,2957,5
H23892,38,3
G50161,1665,4
M15307,1151,3
I47153,9969,5
H21542,4612,3
K9945,7863,5
K11495,117,4
L28176,1480,4
K47745,222,5
O429,662,3
I34013,515,4
H21752,90,4
K2205,326,2
K47235,2645,5
M11167,1252,5
F50980,47,4
K2795,708,3
G16721,5844,4
L22446,1240,5
M49857,2122,5
O35469,706,4
J27024,5954,4
F45070,6246,5
M14787,9637,2
N22138,201,2
M33967,174,5
L14866,201,4
K17695,111,5
F26320,515,4
I9263,747,1
K30455,5170,5
M29417,39,3
N11708,2423,4
I36463,498,5
N31758,364,5
F35600,3422,5
I41413,241,5
J554,1880,3
G43091,16,2
G39561,490,5
L51796,319,5
O25549,27,4
I30053,161,5
L25006,3316,5
N4158,8018,5
F7510,1943,4
N14358,278,4
K22545,32,4
G38011,2795,5
G1471,771,3
O16539,955,5
M5447,1531,4
L7836,1170,2
N3528,2872,3
I15183,2679,5
I20133,46,1
F36820,1909,5
N44238,376,2
K19215,56,3
K18615,349,5
H5742,110,5
F44160,980,4
H45522,5910,4
F10140,3533,3
I52693,2478,2
O12019,373,5
H35752,34,5
L17146,306,5
O43929,8436,5
I37363,97,3
F15040,4667,3
O7999,4584,3
N16608,9,4
N41438,1181,5
K15945,1501,3
G23261,95,5
J11294,624,4
G25701,349,5
F30020,2833,4
G49621,34,4
O45879,67,4
M17107,183,5
L10806,6389,4
J49224,1577,4
M51717,196,5
F37680,177,4
L21676,2023,4
O43959,1861,4
N1558,612,4
L27946,2933,2
N49378,1323,5
F30690,1803,3
H28672,2193,2
K12485,4633,3
K51985,1174,3
J6194,83,3
G24041,3752,3
L8366,4066,3
I3373,3604,5
K27565,337,4
I50493,781,2
I23183,3069,4
K32675,151,5
G50671,234,2
L40476,67,3
H36332,24,5
J31414,3644,5
M4397,487,3
M40777,7367,5
O6389,30,5
G27641,2115,5
J40164,591,4
K43725,3559,4
L37366,2469,5
F25190,6090,3
L5106,495,4
F47210,423,5
M50337,32,5
N46518,69,2
L12566,6970,4
J7674,1627,5
G50421,7153,4
K2645,1074,4
H31892,663,5
H7792,823,3
H33952,284,3
I52563,547,3
L6616,4671,5
J49144,10,5
I37363,909,3
H4822,483,5
H6042,1629,4
J15914,595,4
N47208,2076,4
F35730,280,4
N24788,1809,3
I26713,5492,5
M10467,2868,3
M52257,705,3
M41737,7184,5
N20558,45,5
M43607,248,2
J6964,7108,4
G44041,214,3
L20376,5649,4
O32099,4800,4
J12814,490,5
J3534,758,4
H17352,3768,5
F37230,58,3
N29738,808,5
K2045,49,4
M7967,13,3
O9689,1380,4
N46828,1450,5
F25380,139,4
F11450,649,4
G20681,4839,5
J18654,11,4
K34595,295,3
L51826,3591,4
G21281,1151,3
J33984,1491,4
I5823,482,4
J10724,6299,5
G26841,2223,5
O43189,609,4
J25824,51,3
L6706,1248,3
G29461,167,5
M41467,5874,5
G24331,6307,5
L44956,1445,4
G35321,605,4
H14502,749,4
O18669,3117,4
F51360,2354,5
M42597,452,5
L13196,7668,4
O27409,4,5
M46437,663,5
F52450,5132,2
L1596,45,4
O36779,1521,2
M1797,1729,4
J28924,9511,1
K18615,6234,3
I35143,2627,5
K42185,1164,4
H13662,478,5
N15848,6554,4
J2464,833,5
G45601,243,2
O38799,857,4
J2864,877,5
I24513,319,5
J30664,213,5
G49831,895,2
H21152,68,4
K11175,5,3
M24467,496,3
N46998,631,5
F48810,312,5
I40183,1130,5
K36245,116,5
H21652,1074,4
G27691,1180,5
L35976,2514,3
F19430,7798,3
I27403,8058,3
L40976,9612,3
O49599,5958,5
H21292,1227,2
H48072,2372,1
N21008,424,5
O25379,1767,3
L37716,953,5
I14143,7256,4
J21794,20,5
I52503,1628,4
I21193,7419,4
F16740,4574,4
H41112,2,4
O34029,1219,5
L20996,22,5
F32430,1103,3
M51717,132,4
G35451,3620,2
M42427,89,5
M26967,228,3
K12215,2,3
F24950,1485,4
J37804,2181,3
N31558,4935,2
G8881,1101,3
I10903,1168,5
M45677,8293,4
J34444,6,5
I34813,90,5
M16257,149,3
N27088,40,3
F22160,2470,5
I46923,1402,5
G47961,619,5
J31064,15,5
M38267,850,4
F3260,131,4
N15698,1468,3
F47630,2383,3
J49184,114,3
G20851,3650,5
O5859,2597,3
I6583,6276,5
F44520,4431,3
G26341,3232,5
H53252,6907,4
G51361,4299,4
M36237,1420,4
L40746,4006,2
M11757,8707,5
M1037,7868,4
N28458,1661,4
L37856,8591,3
H4932,61,4
K41215,5511,5
N45458,48,4
J7794,5370,3
F23660,2390,3
F16000,226,4
H12632,1630,5
N10828,550,4
J46874,183,5
G23641,655,4
K1495,244,2
M53047,99,5
G4581,1597,4
O23349,86,4
N14868,191,4
M32717,595,3
J35864,8458,5
F13730,241,3
H6702,738,3
L25946,601,5
I773,6916,4
M47057,77,4
L36946,2517,5
I25113,2155,4
I23803,7108,5
N21438,114,1
M19917,3103,3
J29624,1260,5
J11444,129,4
O5269,17,4
K37045,683,3
H42352,3164,5
G34601,2801,3
H9952,1334,4
F44130,4002,5
J46944,2807,5
N47208,421,4
H6092,910,3
H46232,167,5
H11352,4877,3
H3532,304,4
G34501,3433,4
I24753,1087,5
N40028,204,5
O17869,916,4
K7915,9309,4
O38809,3744,4
L47376,72,5
G16421,94,5
I47973,279,4
I9843,39,5
M7617,541,5
L25206,4709,5
H39992,157,5
F38580,95,4
H19082,20,5
L36866,1178,2
J32964,265,4
M19627,713,4
F23550,8,3
G43551,289,3
M967,1851,5
M6817,68,3
N47478,289,2
N24588,417,4
J27144,4945,5
O41109,5550,4
F1250,1407,4
L34666,311,3
H51622,1315,3
F49810,99,3
F39190,5474,3
M29657,3925,4
L31446,2330,4
N7518,1867,4
H40622,11,1
N43378,4635,3
L38556,2434,4
K25705,2370,5
K12845,183,4
G12781,34,1
K15095,3528,5
K12045,80,5
J45964,3962,5
O47119,6111,5
I2033,1958,3
G49341,1191,3
N20478,127,5
N49948,1620,5
O21999,3297,5
L49106,136,4
K46915,1177,4
O1919,1220,4
H47932,5381,5
K53305,48,5
G35671,88,1
K19485,2497,5
K42325,8928,4
I16993,467,3
H31662,321,4
H48092,414,4
L16106,8399,4
J19224,4011,3
K47625,2720,5
O35939,101,4
G11961,8,3
H28732,2570,4
L39896,59,4
K14845,33,4
G34721,11,5
F8470,348,2
N20568,1564,3
O48339,315,1
K22665,3860,4
O8549,6563,5
K13165,3170,5
F26670,696,4
N40938,329,4
H23252,316,4
O33869,6506,5
K41225,469,3
H37722,39,5
M28457,1632,4
O18979,2095,3
J44424,529,5
J21374,7306,3
N42208,75,3
K52705,4324,4
M50657,510,4
O12199,7933,5
M24567,2074,3
J6474,1338,5
I2383,143,3
G50441,9762,3
H40662,937,5
M32667,138,4
J48784,1454,4
H24142,2565,5
M797,81,3
H492,4041,3
J14484,1923,5
M35567,121,2
J41884,4749,2
K34365,22,4
N31488,5312,5
F6070,24,5
M34297,1227,4
K17365,6172,3
F11830,1296,3
L19616,9063,4
F47380,346,4
O42549,6008,4
L2846,9858,4
M27907,246,4
J40794,3028,3
K49925,8487,5
O24739,7634,4
J49994,160,4
H46192,43,4
K44685,4881,5
F9000,7819,3
J28664,4319,4
I20153,850,2
N2698,7718,3
K38175,255,3
J32964,3402,5
H28732,2657,4
G921,8195,4
J6184,12,2
G30681,14,1
H44742,63,3
O10689,4254,4
L13166,232,4
F48250,271,5
I7373,2965,5
O19959,3423,4
G14701,619,3
G2481,1894,3
K52445,100,5
N51568,176,5
F43220,665,5
O24799,782,4
M25017,5392,5
H12822,119,3
J27914,477,4
G12861,1763,3
O1209,744,5
F6140,200,3
K38335,34,4
I283,2368,2
K14815,2398,5
M16767,8411,3
L21736,3,1
G46561,1546,4
F5280,200,4
K8695,646,4
O43959,264,5
M51637,39,5
L3516,7817,3
I44173,6024,5
M45097,685,3
G52601,257,5
I15803,530,4
H27462,1535,5
O35889,558,3
H50142,13,3
O38749,546,4
N19528,3394,5
H26142,3889,4
I5663,892,4
H32302,512,4
G14991,67,3
I52243,847,4
G2831,1139,3
F48170,195,5
L47516,1130,4
J50824,6289,4
L1526,326,3
L53106,2188,3
L29516,81,3
O47039,1869,4
J33264,1842,4
H6922,1084,3
H43682,1584,5
F29860,3748,1
O11479,9146,5
O5759,2522,2
F14430,2462,4
O30759,190,3
F38170,36,5
G29461,1339,4
I48443,451,4
I28123,1983,4
L41446,39,5
M43667,9883,3
J21784,1452,4
J38184,349,4
H41612,3040,5
I8743,39,3
M25207,9597,4
I49483,371,5
K22545,1832,5
L19616,65,5
O17969,232,5
K12775,47,5
G14501,2349,4
I1103,19,5
G821,93,4
O50889,9825,5
G28831,47,5
N23178,576,5
K45415,7,1
M36987,1796,3
O1029,1364,5
L8216,951,3
O9269,4329,4
H7502,27,3
H43702,1249,3
F49960,365,5
M47747,1169,5
J52884,67,5
J42164,129,5
I45713,9899,4
H19682,116,4
N2648,1151,4
H11452,281,2
F51120,3052,5
K33485,4738,5
K36695,131,4
O5619,2268,4
H50222,1799,5
I23813,103,5
G39691,2244,5
I1393,966,3
O42169,60,4
H4442,9461,5
L12106,166,2
M28827,244,3
L41416,3,1
F9440,2737,3
N2548,371,3
G47611,7764,5
F710,9814,1
N42288,1757,3
J53074,5530,4
H6702,798,4
M40147,151,3
K25585,311,5
F28620,2776,5
K9965,256,3
G15251,4991,2
M12427,356,4
I10033,174,5
H31092,213,2
G32841,325,4
H3122,38,4
M43367,1062,4
I4073,10,4
I12023,362,4
O15509,253,3
O35769,17,5
F21620,918,4
K35235,2831,4
G33541,623,5
N20108,1657,5
O35889,124,5
F32490,367,3
N7558,8662,3
G6841,117,3
N50928,1391,5
G36211,1406,5
I7873,6263,3
O10099,1824,3
F39110,96,1
H9472,507,5
L29836,97,5
L21866,584,3
I10093,111,2
K27345,424,1
H3162,2552,3
I43373,25,5
O36529,67,4
O13309,1885,4
O20129,1246,3
M31087,245,5
I4253,2988,4
J11334,1712,4
F43600,2751,5
J16884,250,5
G34961,4063,5
F51240,5651,2
K38175,104,1
F2120,9725,4
G24551,558,4
O44259,6149,4
H32932,1118,3
M51637,4229,5
N2958,793,5
F46400,2355,3
J15204,1996,3
J28094,82,4
L44246,275,4
K13345,3624,5
F34890,7092,4
N18528,2874,1
K14445,3033,4
I34033,5258,3
M51837,5736,3
J49334,1244,4
M48117,958,5
N40798,249,3
K33565,3843,2
J2484,536,4
G14501,212,5
G33651,3253,3
G15191,23,4
F4470,10,4
J28784,9512,3
J6264,1975,4
I47273,7,4
H21172,66,3
M44297,2562,5
G32411,43,4
H29332,277,4
M34707,4162,5
N9328,33,4
G1901,275,4
H38472,458,3
G39701,6838,5
F42560,193,5
I18513,2858,4
K25985,1288,4
I8843,6240,5
J28714,200,3
J50514,708,4
M15937,660,3
O11429,8587,5
O7349,3932,3
M25107,7998,4
L4096,1766,4
I20753,6681,4
L19616,998,1
M43897,280,1
K20815,16,5
L30166,390,1
G1131,2926,5
K26985,4,4
O29649,789,5
I34853,598,4
L44046,68,4
N30238,1614,4
J31404,335,3
J2264,5483,4
J47724,7321,5
J24314,148,4
M13137,659,4
I7733,42,2
K5845,1888,3
M45387,1792,4
L49836,11,4
O2879,4251,4
O21589,32,4
I40213,724,4
O569,943,4
M18007,5260,3
G32531,584,5
F16230,1169,5
O38719,479,5
J40064,3168,3
H31292,390,4
F26670,456,5
G40151,6416,4
N45548,8889,5
N43378,4671,4
M25637,7037,4
O4799,259,4
M2457,239,3
F45860,30,4
O3969,274,3
I12943,104,5
O27009,1304,5
F32070,592,4
N5118,2000,2
F49920,119,5
J46844,721,1
K45125,8584,5
I29813,1122,4
O43579,4547,4
N1738,17,3
I2683,207,1
G11461,1366,4
G36541,38,5
I33973,4776,4
H46712,9,3
K48955,5669,5
O22109,1285,4
F17640,5317,5
L38546,8756,4
K39805,1180,4
I12363,3850,3
H40732,7101,5
K13885,283,2
O46969,3328,3
L31946,4190,5
N6788,61,3
J4764,93,5
J27144,2934,4
N15028,1823,5
G50831,2006,4
O19569,551,2
H8582,631,5
I44633,463,5
K43325,102,3
M1077,110,4
K23905,8597,4
H46062,4544,5
K50795,812,3
L47966,3503,3
J23014,308,4
O20129,141,5
H51312,5201,4
K14095,5964,3
K31945,19,5
J49644,3410,4
L41876,4359,5
O53029,4,4
H11522,343,5
F49960,701,4
F15750,10,4
M3507,2419,3
I11133,19,5
F15210,103,5
F8110,5218,5
I39243,36,5
N28848,2016,4
H16082,466,4
L14026,20,4
I43003,1054,2
G4191,8805,4
O38919,5471,5
F28070,227,4
L24116,17,3
O38389,62,1
H28422,9966,4
J45854,7846,5
K32675,8678,5
J48424,1074,3
I9513,3855,4
N12978,316,4
N20478,529,3
N14658,5581,5
O33369,3,1
F27540,346,5
L36746,53,4
L45066,810,4
F33160,3743,5
N38788,1940,3
F35150,9059,4
O21739,3936,4
K41855,1985,3
N27238,5599,5
I12383,34,3
O52119,1354,3
N45508,2886,3
M6187,1172,4
J36714,867,5
I40993,149,5
H7162,4542,3
N1078,1495,5
J10894,2650,5
J33334,803,5
K11065,5309,4
M50117,551,4
O32649,779,3
I32333,833,3
F26370,49,3
O45639,3152,4
N8108,231,3
L52226,3289,3
F14940,6407,5
L17296,2763,5
M36257,238,4
J50024,89,5
H53022,89,5
N15798,979,4
I6873,4967,4
G32411,6019,5
L20776,3726,5
J46684,7361,5
N49618,2041,5
F13240,1700,5
O359,7640,4
M1987,4790,3
M22067,95,3
K8695,22,4
G16381,7680,4
F16610,836,3
F3820,722,2
O53019,7659,3
F35740,543,5
O3979,146,3
K7535,1536,3
J47024,230,5
L44906,33,5
H46432,768,3
M35137,743,5
M7657,429,4
N21608,747,2
F25590,23,5
F34460,5501,4
O14799,668,5
I25513,4065,3
G46831,2877,4
I11863,2846,3
L1096,3767,3
H4442,1095,3
F4390,6675,3
H48462,78,4
K7065,213,5
G29501,2293,4
F26370,570,4
K33615,2636,3
O1519,320,5
G45511,20,4
I11113,2494,2
H46082,1539,5
L53056,437,3
K47325,2435,5
I47973,6527,5
N45938,316,5
H45472,1269,4
L2786,2367,5
L56,3525,4
O43209,193,4
G30671,8797,2
G5331,6397,4
G25701,718,5
L27816,1877,5
K27225,6233,4
G30721,3845,4
M43437,20,5
F41520,20,5
L44276,1133,3
F36370,18,5
M36167,8288,5
N7078,688,4
G43551,3323,4
N26618,303,2
O48359,2289,3
K7525,2110,4
L12266,7118,4
H23762,1046,3
I20153,61,4
G4751,1007,3
G48401,930,3
M44257,785,4
J454,2,5
M25307,633,2
I44013,1629,4
M40617,384,5
O37659,2497,5
I7153,61,4
I30053,286,4
H13202,2824,4
K41275,8944,4
F13550,768,5
L11026,115,4
J33104,100,2
N5118,869,3
G12911,17,5
F17290,840,5
L17146,54,4
H23072,601,5
I30483,393,5
G39311,2984,5
H13202,20,5
G37821,46,5
F37980,3806,2
K46915,1209,2
K20115,1121,4
H23802,691,3
L22876,2892,5
J24964,390,4
I5223,114,3
N15028,2247,4
I2463,7919,4
L39836,359,3
G1711,10,3
K39845,146,5
O47769,2396,4
N15998,37,5
H28962,42,4
M35557,441,5
G8711,2568,3
L33596,2010,4
M9887,687,4
N46018,536,4
L5056,1681,5
L34946,2680,3
G14591,121,5
I6743,6714,5
H14402,782,2
H9472,204,5
F440,354,3
M43427,8080,5
G33601,7005,4
K42905,149,4
G48341,1634,2
O49279,3960,3
J22924,8432,5
O49289,466,5
I15163,36,4
G7941,8007,4
N38368,384,5
M5307,119,4
L18426,2340,4
O2459,3874,4
H51632,4144,4
O30829,3468,4
M42927,833,2
N13308,2702,4
G44061,5736,1
K43875,285,5
M50767,2684,5
O52769,3631,5
K34275,833,5
J50234,354,5
H51632,4335,4
I8563,1592,3
I19053,6312,3
L42206,197,3
N37998,1495,5
F3250,13,5
N2958,2932,5
O15299,8542,5
L2936,2105,2
K46335,918,2
K2845,1565,2
G26921,29,3
M28777,12,5
K18745,3627,5
G43681,93,4
H46642,401,5
G13341,409,4
M34627,79,5
M28427,443,5
F48630,185,5
F44160,197,4
I43833,23,4
O559,55,4
H882,1074,5
I38263,571,5
J51124,417,3
F26320,1161,4
H51152,7624,5
M17487,81,5
G24331,2,5
G48411,1437,3
I49213,480,3
I21383,4455,5
O47029,361,4
K51585,17,4
I34023,1457,3
K24745,3,3
K16995,5909,4
F43540,308,5
O34109,1018,4
J37604,2013,3
J4374,1459,3
I35913,21,4
O23419,3567,3
M29757,9476,4
M30837,267,5
J37804,1274,3
O43209,92,4
J8114,6954,3
J11964,463,3
N15298,188,4
L51676,5662,4
I3503,808,3
L31706,6951,3
K48235,953,5
K9945,1324,5
M23247,9318,5
F4780,217,5
L52246,884,4
O3609,61,4
G44011,145,5
J35354,1656,4
K17745,199,5
J2944,305,2
M36267,42,4
K18565,206,3
N38408,72,3
M7237,22,3
J12224,2133,3
F28130,3679,5
L52016,2832,5
N5638,14,2
I21373,3479,5
L46426,672,5
L37276,1292,4
N31758,605,5
I23823,478,3
N45648,1177,3
M44317,39,5
G39561,529,5
K38675,68,2
L2756,4202,3
I3863,7954,2
H51282,14,5
I1053,7858,5
K2605,1123,3
O39329,2744,4
F34350,46,4
J50514,4980,3
K31405,1378,4
F28430,2169,4
F51120,9190,4
J11454,1820,3
O10639,2271,3
F7690,1894,5
M21707,715,3
N47658,144,3
O27409,427,4
J24724,7095,3
G13411,8908,2
L25476,759,5
L3416,46,4
M26747,3511,3
O8989,1928,4
N19348,2644,5
N2268,4872,4
N15468,6389,5
M22407,697,4
K27775,6021,5
K53095,5649,4
N36148,460,5
N2868,1289,5
L50396,9914,2
L35246,328,5
M32337,423,5
L25306,19,5
G12231,1062,5
K20795,31,4
M48887,67,4
N17568,105,5
N10808,1960,4
I1663,2196,5
N8948,81,4
G50971,399,3
G20851,3594,3
G33141,1202,3
I26003,189,5
K41625,1988,3
M24177,5876,4
G30721,218,4
H44392,6786,4
I38463,668,4
O23089,813,4
F20410,1082,2
K33285,2981,4
I22213,14,5
G53311,2024,5
M25737,2276,3
N38808,4604,1
N6768,5067,4
F8170,31,4
L18396,19,5
L19196,6155,5
F49100,29,4
I50953,1574,4
N9228,312,4
O3519,2049,3
N4898,533,3
I11323,444,5
L50356,4276,5
J31154,369,5
N25558,493,5
J38544,361,4
F29670,1130,3
N20838,358,5
H48352,9926,5
N11428,257,4
L9836,260,5
M11757,3591,5
O28379,789,5
G45341,7003,4
O37409,125,5
F28500,1108,5
H48462,4694,3
M5327,185,4
N35588,37,5
F21850,150,5
G33051,1066,5
M21907,1017,4
F36320,63,3
L40596,70,5
F15250,3567,4
F26590,180,3
F33680,2397,5
F38650,5938,3
M10237,2360,4
I47973,18,5
J10644,3609,5
I52933,5585,4
K12965,3932,5
I52933,153,4
F28110,3510,2
J52114,5635,4
N52958,131,3
L20646,666,3
M41967,341,3
J32554,129,4
F6080,332,5
N40138,50,5
F47870,3372,4
M2527,5203,2
H22422,957,5
K1285,1379,2
F29150,1465,4
I27273,5724,5
G921,4,5
L11476,182,4
J14184,2502,4
O22429,5896,5
J33104,143,3
I8313,8,3
H48452,1442,4
I20853,3081,3
O3519,4815,4
N6738,7895,3
O21889,3153,4
J31844,642,4
L13616,2786,2
F52070,1818,5
N20698,1182,4
I13523,5834,3
L37986,641,4
J14904,9381,4
G23991,284,4
N49978,8689,5
F45840,8990,3
O2869,137,3
H33722,2779,5
K48805,3285,4
K43165,133,4
G18441,151,4
M44337,147,5
M53137,4,5
I28033,252,3
O15829,2490,3
L10336,726,4
I24493,464,5
L35916,962,5
N51598,3666,3
O23349,1301,4
L3746,246,4
G31431,96,3
G37971,50,4
I41013,51,5
F4300,8273,4
L8636,370,5
L46006,671,3
N24128,1170,5
M2527,5429,5
H21052,4679,4
L24026,1171,5
N7428,964,5
M39637,83,4
F730,866,3
M48287,3699,4
J4594,14,5
O27819,10,2
J64,7211,4
M23467,2912,5
O9499,9726,3
G21281,573,2
L50206,6280,4
O41419,920,4
H13382,733,5
N4898,8722,2
H16532,6378,4
J7164,7795,5
K19985,64,3
J15234,7728,4
I26433,2324,4
K20455,9327,3
N5118,2107,2
N19058,287,5
G29441,2048,1
G8801,2883,3
G33051,8660,1
J4584,1149,4
G51141,471,4
K47615,1247,4
K51345,6716,5
I47533,1031,4
O13469,1901,5
H48412,304,3
M15877,1415,4
K24465,43,3
J13734,84,5
M40827,1202,4
M15737,264,3
I19173,326,4
H50992,204,4
J16884,1644,4
J26624,4948,3
L49426,33,3
O28099,79,4
K18105,2281,5
N29628,1756,1
G24821,27,5
H30332,388,5
F51130,155,5
K50635,55,3
O15529,1913,4
H10182,1490,5
J52004,3652,4
O9849,316,4
J28984,740,5
J29664,6104,3
H15662,590,4
J7474,6308,3
N36068,8082,4
I27793,6261,5
F15450,4341,4
K47745,123,4
F22700,771,5
F22600,344,4
H50472,3796,3
I40343,109,5
N19248,246,4
F43060,6478,5
K25085,804,3
J14904,689,4
K23815,100,2
F31330,552,5
I49903,877,4
F53410,881,5
J38454,173,5
K8935,141,5
N5118,22,4
K13925,156,2
I38403,152,5
M25407,7308,5
M20707,2527,5
N8598,2945,3
I3993,2634,3
J3344,1902,3
H12972,3087,3
L24526,3334,3
N3768,4666,4
J5614,7152,5
G691,6472,5
N35448,1761,4
O39559,82,4
I47343,135,3
L3016,7,5
H9772,52,5
J21824,6780,3
F1420,3505,4
K17975,3934,4
N30928,774,4
J23034,323,4
K47635,1362,5
J29664,866,3
O429,2953,2
M52197,112,5
G32011,1298,4
G26491,4636,4
M23977,358,4
O37779,3738,4
O52579,213,5
F1760,43,4
G50071,3224,2
G45201,621,5
L35786,1677,2
O23419,2625,2
N50988,2871,4
G7051,484,4
M20047,958,5
F3980,2616,4
N41468,188,3
N46088,4115,5
N30588,127,5
K17215,76,5
F39210,29,1
N22998,13,5
K12965,21,5
H46562,2540,4
I24603,4070,3
M9427,424,5
F13580,2671,3
F9350,1728,5
F44790,1655,4
N2078,964,1
F5940,7359,4
H4562,3078,2
L18586,26,5
I34143,18,3
F43890,3655,5
G8991,1097,3
G26311,6762,5
N34628,3105,4
J36634,8344,5
O14549,2143,4
L43356,1907,3
N19008,294,4
K15745,7802,5
J43924,1921,4
L28146,6860,5
H28932,229,4
J39494,393,5
K2335,104,5
G10001,291,4
I12013,129,3
L36746,19,5
F46860,218,4
I15233,2577,4
N9788,5772,2
J38904,1659,1
F25740,404,5
M30067,8441,4
L30376,2814,5
M46047,785,5
L35756,7272,4
L216,1016,4
H1722,2295,3
O24799,1149,4
I45823,1731,5
I26003,2110,5
G1401,5176,3
L33286,5826,4
I53423,219,4
F28260,8524,4
F4300,122,3
K21215,453,2
J41354,637,5
H42222,1223,3
K35975,22,5
L44846,6729,3
K40045,33,3
N42798,6585,5
J51644,984,5
N41258,4433,5
G29711,253,4
M51877,3855,4
L42276,439,4
N25178,93,3
M16157,7169,3
L31486,3,5
K42545,1270,3
I21263,2225,5
L22876,3698,5
H6042,4432,5
J38674,4438,3
N6638,175,4
O38479,846,5
I33863,172,4
N30678,203,4
L2596,199,5
J44064,1622,5
N48758,397,5
K34385,103,5
O39759,17,2
F16770,570,5
L42876,1589,3
H44062,1131,3
O35769,49,2
G24041,266,3
O32969,23,3
L27436,378,4
K42995,1835,3
K11325,243,2
J5354,72,4
I5703,511,3
N21608,123,5
J16424,64,4
N18498,7387,3
I17303,3108,4
N12718,4440,4
L33556,4275,2
K47985,8379,4
H48722,4910,3
F33020,1718,3
I9863,31,5
O29289,813,4
L1166,1319,4
G37191,137,3
M14357,1802,4
M11797,498,3
I5933,9592,4
H6292,58,4
H11332,6615,3
K11175,337,4
H9772,7846,4
F1590,189,5
L50236,59,5
F17440,879,3
H38472,1405,4
J27704,5487,5
N9668,95,3
L38336,421,4
F36250,864,4
G1081,572,3
I63,709,4
J24264,5722,3
F5780,621,5
I43373,1390,4
J43844,1983,5
L38336,235,3
M42887,1800,3
G21301,5398,5
J30674,23,5
N30078,7696,3
L12646,850,3
F6100,2084,3
N14118,8180,4
L29206,6415,3
N38678,1877,3
N588,587,4
J29164,3532,3
L16116,1225,5
G2861,2926,4
F39640,3777,5
J5424,5089,4
O39469,3493,5
L6616,9530,4
K26185,384,3
M48347,3245,3
J31304,6762,5
N14748,364,5
N39108,285,4
L48536,5,2
F19780,1085,5
I46413,46,4
H30862,5322,3
M45727,1227,5
G15971,3138,5
N27588,3277,3
J32744,1562,5
I43943,559,3
M1857,124,4
G5661,662,2
F52930,414,5
F25460,758,5
M9067,3747,3
M49067,14,5
O28259,7680,5
M34357,3631,4
N30458,4571,4
J18104,342,2
L47796,6010,4
G46091,5056,3
J48044,477,3
M29097,12,4
L26566,738,4
G30441,153,5
N20368,2732,3
I40973,6087,3
N2918,1433,3
M49067,4158,3
H43932,8426,4
M11467,3681,4
N14508,920,5
N26188,31,5
F52830,8817,2
I33123,2645,5
F44270,603,4
K12215,1624,5
N15218,815,5
K10885,439,4
K45545,3434,3
G45761,156,3
H6702,47,4
F34500,40,2
H25442,6585,5
M6337,6201,2
K19125,205,4
M30527,1034,5
H48722,1,4
K32915,202,3
H21682,431,5
H4462,186,4
K17175,2051,5
G18921,6833,5
G44301,4554,4
M19467,1610,5
I11773,1547,2
J53164,928,3
J33894,3216,5
N18598,445,4
M17217,5789,5
I40823,335,4
N42958,2313,4
O17649,2,5
H35902,2195,4
N7058,7885,3
L9856,4017,4
M40077,1608,4
K13035,471,4
J16474,1236,4
N28788,250,3
N7008,1393,5
G49901,2224,4
L6566,7056,3
L11366,5348,5
O43209,4494,4
M48347,7939,3
O28659,1159,5
G48641,20,3
O25319,4358,5
I5163,228,4
G24431,1315,3
N3978,405,2
H43002,131,4
J50514,13,4
N19058,3506,3
N4938,8228,3
M43437,796,5
H43442,3211,3
K15875,99,4
G45651,207,4
F13310,822,4
L26376,7443,3
M32667,375,5
M27687,4510,4
M21907,9340,4
O7999,274,4
H22202,6556,5
G15131,80,5
L5106,4070,4
M47347,5868,5
O27319,1,4
F36370,69,5
